UF,Sexo,Capacidade Total,Tipo de Gestão,Concebido ou Adaptado,Consultório Médico,Total Provisórios Masculinos,Total Provisórios Femininos,Total Sentenciados Masculinos,Total Sentenciados Femininos,Branca Masculino,Negra Masculino,Parda Masculino,Amarela Masculino,Indígena Masculino,Branca Feminino,Negra Feminino,Parda Feminino,Amarela Feminino,Indígena Feminino,Solteiro/a Masculino,União estável/ amasiado Masculino,Casado/a Masculino,Separado/a judicialmente Masculino,Divorciado/a Masculino,Viúvo/a Masculino,Solteiro/a Feminino,União estável/ amasiado Feminino,Casado/a Feminino,Separado/a judicialmente Feminino,Divorciado/a Feminino,Viúvo/a Feminino,18 a 24 anos Masculino,25 a 29 anos Masculino,30 a 34 anos Masculino,35 a 45 anos Masculino,46 a 60 anos Masculino,61 a 70 anos Masculino,Mais de 70 anos Masculino,18 a 24 anos Feminino,25 a 29 anos Feminino,30 a 34 anos Feminino,35 a 45 anos Feminino,46 a 60 anos Feminino,61 a 70 anos Feminino,Mais de 70 anos Feminino
go,misto,42.0,pública,adaptado,não,43.0,7.0,10.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,13.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
go,masculino,70.0,pública,adaptado,não,0.0,0.0,41.0,1.0,11.0,8.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,28.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,14.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
go,misto,45.0,pública,concebido,não,12.0,3.0,42.0,3.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,48.0,pública,concebido,não,34.0,3.0,28.0,0.0,19.0,20.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,21.0,13.0,6.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,13.0,17.0,11.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
go,misto,60.0,pública,concebido,não,0.0,0.0,54.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,178.0,pública,adaptado,sim,109.0,5.0,177.0,5.0,116.0,28.0,140.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,175.0,80.0,25.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,73.0,85.0,60.0,45.0,20.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0
go,masculino,112.0,pública,adaptado,não,147.0,0.0,115.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,67.0,49.0,44.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,77.0,pública,adaptado,não,158.0,0.0,229.0,13.0,56.0,73.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,263.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,115.0,79.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,56.0,pública,adaptado,não,110.0,4.0,93.0,9.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,113.0,pública,concebido,não,72.0,5.0,51.0,4.0,20.0,7.0,111.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,27.0,12.0,4.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0
go,misto,17.0,pública,adaptado,não,11.0,0.0,23.0,1.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,74.0,pública,concebido,não,80.0,5.0,75.0,4.0,46.0,14.0,95.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,50.0,72.0,24.0,4.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,35.0,39.0,29.0,44.0,5.0,3.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0
go,masculino,252.0,pública,concebido,sim,204.0,18.0,115.0,2.0,103.0,56.0,148.0,0.0,0.0,3.0,1.0,13.0,0.0,0.0,153.0,117.0,32.0,3.0,0.0,2.0,13.0,1.0,2.0,0.0,1.0,0.0,109.0,67.0,51.0,52.0,25.0,3.0,0.0,6.0,4.0,2.0,4.0,1.0,0.0,0.0
go,masculino,17.0,pública,concebido,não,20.0,2.0,31.0,1.0,24.0,35.0,39.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,25.0,39.0,30.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,30.0,20.0,20.0,19.0,7.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
go,misto,61.0,pública,concebido,não,16.0,1.0,25.0,5.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,40.0,pública,adaptado,não,22.0,1.0,25.0,1.0,26.0,5.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,10.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0,15.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
go,masculino,32.0,pública,concebido,não,13.0,0.0,8.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,89.0,pública,concebido,não,46.0,5.0,68.0,4.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,22.0,30.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0
go,masculino,99.0,pública,adaptado,não,94.0,6.0,66.0,3.0,49.0,35.0,85.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,39.0,29.0,12.0,5.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
go,misto,177.0,pública,concebido,não,80.0,7.0,87.0,0.0,34.0,38.0,95.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,42.0,74.0,29.0,11.0,10.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,53.0,60.0,26.0,23.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
go,masculino,76.0,pública,adaptado,não,85.0,0.0,28.0,0.0,21.0,32.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,38.0,18.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,105.0,pública,adaptado,não,59.0,4.0,38.0,2.0,4.0,6.0,87.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,20.0,69.0,8.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,32.0,47.0,12.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
go,masculino,47.0,pública,concebido,não,8.0,1.0,21.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,720.0,pública,concebido,sim,0.0,0.0,1426.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,86.0,pública,concebido,sim,20.0,0.0,63.0,0.0,21.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,12.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,144.0,pública,concebido,não,12.0,0.0,275.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,65.0,organizações sem fins lucrativos,concebido,não,25.0,2.0,38.0,1.0,34.0,14.0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,44.0,13.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,13.0,13.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
go,misto,72.0,pública,concebido,não,18.0,0.0,31.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,26.0,pública,adaptado,não,7.0,1.0,22.0,0.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
go,masculino,28.0,pública,concebido,não,35.0,0.0,10.0,2.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,60.0,pública,adaptado,não,33.0,3.0,53.0,4.0,27.0,26.0,33.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,23.0,47.0,13.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,31.0,18.0,27.0,7.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
go,misto,68.0,pública,adaptado,não,34.0,4.0,56.0,7.0,15.0,12.0,38.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,28.0,pública,concebido,não,4.0,0.0,15.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,104.0,pública,concebido,não,24.0,6.0,62.0,12.0,15.0,30.0,41.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,33.0,41.0,11.0,1.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,25.0,26.0,12.0,14.0,7.0,7.0,0.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0
go,feminino,51.0,pública,concebido,não,0.0,0.0,0.0,43.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,36.0,pública,concebido,não,13.0,2.0,29.0,1.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
go,masculino,28.0,pública,concebido,não,16.0,0.0,12.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,800.0,pública,concebido,sim,1781.0,112.0,3.0,1.0,335.0,478.0,971.0,0.0,0.0,22.0,19.0,72.0,0.0,0.0,443.0,1056.0,200.0,57.0,4.0,24.0,45.0,46.0,11.0,9.0,2.0,0.0,601.0,608.0,329.0,181.0,65.0,0.0,0.0,59.0,16.0,24.0,9.0,5.0,0.0,0.0
go,masculino,40.0,pública,concebido,sim,8.0,1.0,8.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
go,masculino,62.0,pública,adaptado,não,22.0,0.0,40.0,0.0,7.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,120.0,co-gestão,concebido,sim,16.0,3.0,52.0,3.0,6.0,6.0,56.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,27.0,22.0,19.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,22.0,18.0,14.0,5.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
go,misto,50.0,pública,adaptado,não,4.0,2.0,165.0,3.0,17.0,45.0,107.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,31.0,47.0,7.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
go,masculino,26.0,pública,adaptado,não,42.0,3.0,14.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,10.0,10.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,43.0,pública,adaptado,não,39.0,3.0,34.0,3.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,3.0,0.0,15.0,4.0,0.0,0.0,0.0,1.0,1.0,16.0,10.0,24.0,12.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
go,masculino,31.0,pública,adaptado,não,15.0,5.0,73.0,9.0,14.0,20.0,55.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,49.0,22.0,17.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,21.0,21.0,18.0,18.0,11.0,0.0,0.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0
go,masculino,15.0,pública,adaptado,não,0.0,0.0,27.0,0.0,8.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,44.0,pública,adaptado,não,34.0,0.0,36.0,1.0,20.0,15.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,32.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,26.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
go,misto,45.0,pública,adaptado,não,6.0,0.0,16.0,1.0,3.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,54.0,pública,concebido,não,36.0,3.0,70.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,42.0,21.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,33.0,20.0,19.0,12.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
go,misto,40.0,pública,adaptado,não,18.0,0.0,31.0,1.0,6.0,14.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,14.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,10.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,39.0,pública,concebido,não,0.0,0.0,60.0,0.0,79.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,19.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,116.0,pública,concebido,não,183.0,0.0,3.0,0.0,14.0,76.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,51.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,50.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,66.0,pública,concebido,não,137.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,62.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,31.0,25.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,44.0,pública,adaptado,não,173.0,0.0,178.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,feminino,177.0,pública,adaptado,não,0.0,69.0,0.0,35.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,144.0,pública,adaptado,sim,73.0,0.0,31.0,0.0,20.0,30.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,37.0,30.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,40.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,masculino,24.0,pública,concebido,não,19.0,6.0,41.0,3.0,23.0,8.0,29.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,15.0,19.0,12.0,8.0,4.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,7.0,12.0,15.0,9.0,8.0,9.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
go,masculino,45.0,pública,adaptado,não,0.0,0.0,63.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,99.0,pública,adaptado,não,27.0,3.0,68.0,1.0,31.0,16.0,48.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,31.0,16.0,48.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,27.0,21.0,29.0,12.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
go,masculino,216.0,pública,concebido,não,0.0,0.0,272.0,0.0,255.0,70.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,124.0,63.0,71.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,58.0,pública,concebido,não,14.0,3.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,16.0,11.0,7.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
go,masculino,37.0,pública,adaptado,não,41.0,0.0,39.0,1.0,17.0,7.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,23.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,34.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
go,misto,42.0,pública,adaptado,não,14.0,1.0,16.0,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
go,masculino,60.0,pública,adaptado,não,0.0,0.0,29.0,0.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,260.0,pública,concebido,sim,364.0,24.0,78.0,3.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,misto,40.0,pública,concebido,não,27.0,0.0,56.0,6.0,19.0,16.0,47.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,8.0,0.0,0.0,0.0,34.0,0.0,4.0,0.0,0.0,1.0,0.0,34.0,16.0,19.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
go,misto,90.0,organizações sem fins lucrativos,adaptado,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,misto,182.0,pública,concebido,não,96.0,4.0,58.0,7.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,masculino,96.0,pública,adaptado,não,79.0,0.0,150.0,0.0,53.0,30.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,42.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,47.0,43.0,36.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,masculino,114.0,pública,concebido,não,67.0,0.0,43.0,0.0,11.0,8.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0,19.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,masculino,114.0,pública,adaptado,não,76.0,0.0,30.0,0.0,17.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,15.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,misto,0.0,pública,adaptado,não,52.0,3.0,72.0,2.0,11.0,18.0,95.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,24.0,26.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
ma,masculino,228.0,pública,concebido,sim,15.0,0.0,37.0,0.0,5.0,39.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,masculino,138.0,pública,adaptado,não,42.0,0.0,108.0,0.0,26.0,39.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,47.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,33.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma,misto,168.0,pública,concebido,sim,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
